Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1744845024.51,37.877105477746596,-122.25941430845472,25.0,2.0,6.2,8.6,17.1873046875,61.24392971673135,1001.2346642830128,100.51960108698458,12535991.0
1744845029.65,37.876990680980256,-122.25937602692522,27.6,2.0,7.0,10.2,17.418671874999998,60.71810028360609,1001.318401776618,99.8156939379885,12535991.0
1744845034.55,37.876851688547,-122.25933944703333,37.4,2.0,7.0,10.2,17.671015625,59.99539697828542,1001.4465148856209,98.738834827941,12535991.0
1744845039.58,37.87697028316345,-122.25937155950426,34.6,3.0,8.0,12.8,17.888046874999997,59.27537601473036,1001.4660822289034,98.57437012769178,12535991.0
1744845044.55,37.87691555180739,-122.25934912698243,37.0,3.0,8.0,12.8,18.0822265625,58.722916172926645,1001.4787127364064,98.46821245640506,12535991.0
1744845049.59,37.876872364584415,-122.25934201276773,32.0,3.0,8.6,12.0,18.246015625000002,58.215926119236144,1001.4831393429109,98.43100754093891,12535991.0
1744845054.56,37.87687253605707,-122.25934183269392,32.6,3.0,8.6,12.0,18.3842578125,57.7131892588961,1001.4834059286229,98.4287669566157,12535991.0
1744845059.59,37.876570636587935,-122.25929534767708,35.0,2.2,8.2,11.8,18.488515625,57.191471584937446,1001.4869839494438,98.3986943804193,12535991.0
1744845064.55,37.8768822360193,-122.25934196604551,29.8,2.2,8.2,11.8,18.5873046875,56.789277611893645,1001.4875419373323,98.39400459155104,12535991.0
1744845069.57,37.87674665578024,-122.25931570006954,31.2,3.0,7.4,11.2,18.656992187500002,56.43301034748056,1001.4794792792306,98.46176963088969,12535991.0
1744845074.53,37.87680584650407,-122.25933657537782,31.2,3.0,7.4,11.2,18.7310546875,56.25965745230504,1001.4759550678166,98.49139009161733,12535991.0
1744845079.63,37.87691198784033,-122.25940416019043,34.6,3.0,5.8,9.8,18.8073046875,56.19371059859304,1001.4716139464584,98.52787660773102,12535991.0
1744845084.56,37.876911028802795,-122.25940946449968,38.0,3.0,5.8,9.8,18.888437500000002,56.08075329607931,1001.4753852914091,98.4961789323372,12535991.0
1744845089.58,37.876926285130814,-122.25936817928611,36.4,3.0,6.0,8.2,18.974921875,55.94022980024492,1001.4760939061591,98.49022312884935,12535991.0
1744845094.52,37.876882139402056,-122.25934905579525,36.0,3.0,6.0,8.2,18.974921875,55.94022980024492,1001.4760939061591,98.49022312884935,12535991.0
1744845099.57,37.87675211944542,-122.25935186818344,37.8,3.0,6.0,7.0,19.0440625,55.73190690276216,1001.481000842868,98.44898120482735,12535991.0
1744845104.56,37.87665190922511,-122.2593597359192,28.8,3.0,6.0,7.0,19.053125,55.36814924729374,1001.4868813944931,98.39955645263055,12535991.0
1744845109.59,37.876545695030394,-122.25931093712812,24.4,3.0,5.4,6.4,18.932773437500003,55.63107874882203,1001.5199148533007,98.12192189889632,12535991.0
1744845114.55,37.87652711730579,-122.25930576524907,28.4,3.0,5.4,6.4,18.7541796875,55.90845755748286,1001.5780128936813,97.63364480933713,12535991.0
1744845119.58,37.87655629548107,-122.25924642439298,31.8,3.0,4.6,5.0,18.5084765625,56.09621806760854,1001.6093482206725,97.37030099963727,12535991.0
1744845124.53,37.87659920755179,-122.25927258639854,31.8,3.0,4.6,5.0,18.2931640625,56.59901645424369,1001.6092147603864,97.37142259463795,12535991.0
1744845129.57,37.87652648843214,-122.25926426679948,25.4,3.0,4.2,5.0,18.088671875,57.15877275280185,1001.6170303422053,97.30574196918026,12535991.0
1744845134.6,37.876471850786565,-122.25926131970415,28.6,3.0,4.2,5.0,17.9133203125,57.68228072693984,1001.6756887445736,96.812796284925,12535991.0
1744845139.57,37.87647419236259,-122.25926228260748,25.8,3.0,5.0,5.0,17.76296875,58.176685405105104,1001.740456627393,96.26853187755947,12535991.0
1744845144.55,37.87647235236909,-122.25926551959591,29.2,3.0,5.0,5.0,17.667109375000003,58.89889793591791,1001.7887103150497,95.86306147206489,12535991.0
1744845149.6,37.876455194161956,-122.25925185936978,22.4,3.0,4.6,5.0,17.6166796875,59.37298639232049,1001.8101753553843,95.68269784015254,12535991.0
1744845154.55,37.876464962549406,-122.25935175006218,22.4,3.0,4.6,5.0,17.571054687500002,59.5946428598769,1001.8093156055742,95.68992193333531,12535991.0
1744845159.58,37.87642799521228,-122.2593378191467,23.8,3.0,4.0,5.0,17.5378125,60.01504581955298,1001.8403703873535,95.42898620953206,12535991.0
1744845164.55,37.8764517843897,-122.2593036564258,24.0,3.0,4.0,5.0,17.48703125,60.02642520290111,1001.9569677888934,94.449342591776,12535991.0
1744845169.52,37.87645393710382,-122.25932765896471,25.4,3.0,4.0,5.0,17.48703125,60.02642520290111,1001.9569677888934,94.449342591776,12535991.0
1744845174.57,37.87645396651568,-122.25932772130132,25.4,3.0,4.0,4.4,17.443359375,60.06900833349069,1002.056449208867,93.61356874870367,12535991.0
1744845179.55,37.87644143613159,-122.25922442705031,29.2,3.0,4.0,4.4,17.424531249999998,60.008640621623485,1002.0870121713909,93.35681447606207,12535991.0
1744845184.63,37.87640187458836,-122.25926787476068,21.0,3.0,5.0,5.0,17.2858203125,60.13543642378637,1002.0903557123778,93.32872647435832,12535991.0
1744845189.55,37.87640666879634,-122.2592222179458,28.6,3.0,5.0,5.0,17.0966015625,60.70510473954531,1002.1188842093072,93.08907053407385,12535991.0
1744845194.58,37.8763787873036,-122.25921234126518,26.8,3.6,5.6,5.6,16.9721484375,61.05170112799883,1002.112832154257,93.13991085584912,12535991.0
1744845199.56,37.87635263822981,-122.25915914297887,34.6,3.6,5.6,5.6,16.929765624999995,61.367970271918125,1002.117582501807,93.10000539149512,12535991.0
1744845204.57,37.876351889308985,-122.25915801848198,29.0,3.0,5.0,5.6,16.8908984375,61.5978276517212,1002.1196884524372,93.08231456799572,12535991.0
1744845209.55,37.87626155065374,-122.2593668606506,31.6,3.0,5.0,5.6,16.847890624999998,61.84990046660289,1002.1509527511495,92.8196827854131,12535991.0
1744845214.58,37.87625274697629,-122.259321981656,28.4,3.0,5.0,6.0,16.81734375,61.83238888409143,1002.1400591783597,92.91119275210274,12535991.0
1744845219.55,37.876201979078026,-122.25921555428728,26.4,3.0,5.0,6.0,16.8184765625,61.8616795933111,1002.0847626688953,93.37571336222952,12535991.0
1744845224.58,37.87632234160913,-122.25916373972265,28.2,3.0,4.8,5.8,16.801171874999998,61.885750338954026,1001.9826495614136,94.2335736592663,12535991.0
1744845229.54,37.87631959122158,-122.25908555291358,28.2,3.0,4.8,5.8,16.77140625,61.91735534612926,1001.8879668770899,95.02907124306093,12535991.0
1744845234.64,37.87632115749804,-122.25907628201382,26.8,3.0,4.0,5.0,16.7352734375,62.04216644082261,1001.7823081465434,95.91685998908335,12535991.0
1744845239.57,37.87635745562135,-122.25906725151913,21.6,3.0,4.0,5.0,16.676601562500004,62.296544246242114,1001.6978683532877,96.62641084692429,12535991.0
1744845244.55,37.876438064593685,-122.25875125805415,30.2,2.4,4.0,5.0,16.676601562500004,62.296544246242114,1001.6978683532877,96.62641084692429,12535991.0
1744845249.56,37.876415459921134,-122.25896827188564,29.2,2.4,4.0,5.0,16.5976953125,62.37441524604511,1001.6017344149799,97.43428964005447,12535991.0
1744845254.58,37.87632681130062,-122.25863073459284,29.4,2.2,3.4,5.0,16.579765625,62.7718443427442,1001.5380822083641,97.9692347315948,12535991.0
1744845259.55,37.87618404625229,-122.25858501458173,23.6,2.2,3.4,5.0,16.677460937499998,62.82686921887265,1001.5179035983299,98.13882496944545,12535991.0
1744845264.57,37.87618439558302,-122.258579120992,24.0,2.6,4.0,4.4,16.749765625000002,62.37850992036673,1001.5015513291592,98.27626025393116,12535991.0
1744845269.56,37.8761068249683,-122.25853785771211,24.0,2.6,4.0,4.4,16.7900390625,62.13747111181311,1001.4602512641073,98.62338017220718,12535991.0
1744845274.58,37.87606463221829,-122.25856811491809,23.6,3.0,4.0,5.0,16.9539453125,61.74027621726022,1001.4354762744824,98.83161391970636,12535991.0
1744845279.53,37.87605377536569,-122.2586057101436,23.6,3.0,4.0,5.0,17.221171875,61.28564395373267,1001.4138239721449,99.01360584338053,12535991.0
1744845284.61,37.87602606106444,-122.25862797989947,21.2,3.0,4.8,5.8,17.565273437499997,60.68442055475434,1001.4734866837928,98.51214058132,12535991.0
1744845289.55,37.87601682457195,-122.2586981663826,28.0,3.0,4.8,5.8,17.915859375,60.12373274168158,1001.593641879547,97.50229879594613,12535991.0
1744845294.57,37.876014321930946,-122.25870907692305,34.0,3.6,5.0,6.0,18.2508203125,59.43909936947089,1001.7084787457321,96.5372547044399,12535991.0
1744845299.55,37.87599208037426,-122.25881342837951,32.0,3.6,5.0,6.0,18.576289062500003,58.65858506832997,1001.8538725916951,95.31553878118754,12535991.0
1744845304.58,37.87597104974887,-122.25887322209562,31.4,4.0,5.0,6.0,18.90015625,57.8648963367084,1002.0273611008981,93.85794886940513,12535991.0
1744845309.55,37.875973726753685,-122.25888551830184,33.6,4.0,5.0,6.0,19.206171875,57.136418721093165,1002.1721615697246,92.6415287284873,12535991.0
1744845314.61,37.87596873209135,-122.25895237321792,30.8,3.2,5.0,5.8,19.519179687500003,56.552108305929856,1002.351939990083,91.131484287298,12535991.0
1744845319.52,37.87596397520735,-122.25900013435435,32.8,3.2,5.0,5.8,19.519179687500003,56.552108305929856,1002.351939990083,91.131484287298,12535991.0
